window_seconds,variant,test_day,decoder,true_room,pred_room,count
3,M5,2023-04-12,raw,kitchen,515,0
3,M5,2023-04-12,raw,kitchen,517,2
3,M5,2023-04-12,raw,kitchen,518,1
3,M5,2023-04-12,raw,kitchen,520,2
3,M5,2023-04-12,raw,kitchen,522,0
3,M5,2023-04-12,raw,kitchen,523,1
3,M5,2023-04-12,raw,kitchen,cafeteria,90
3,M5,2023-04-12,raw,kitchen,cleaning,32
3,M5,2023-04-12,raw,kitchen,hallway,4
3,M5,2023-04-12,raw,kitchen,kitchen,617
3,M5,2023-04-12,raw,kitchen,nurse station,38
3,M5,2023-04-12,raw,nurse station,501,0
3,M5,2023-04-12,raw,nurse station,502,0
3,M5,2023-04-12,raw,nurse station,505,0
3,M5,2023-04-12,raw,nurse station,506,12
3,M5,2023-04-12,raw,nurse station,511,7
3,M5,2023-04-12,raw,nurse station,512,2
3,M5,2023-04-12,raw,nurse station,513,2
3,M5,2023-04-12,raw,nurse station,515,0
3,M5,2023-04-12,raw,nurse station,517,1
3,M5,2023-04-12,raw,nurse station,518,23
3,M5,2023-04-12,raw,nurse station,520,25
3,M5,2023-04-12,raw,nurse station,522,1
3,M5,2023-04-12,raw,nurse station,523,3
3,M5,2023-04-12,raw,nurse station,cafeteria,24
3,M5,2023-04-12,raw,nurse station,cleaning,89
3,M5,2023-04-12,raw,nurse station,hallway,16
3,M5,2023-04-12,raw,nurse station,kitchen,9
3,M5,2023-04-12,raw,nurse station,nurse station,289
3,M5,2023-04-12,causal_smoothing,501,501,6
3,M5,2023-04-12,causal_smoothing,501,502,0
3,M5,2023-04-12,causal_smoothing,501,505,0
3,M5,2023-04-12,causal_smoothing,501,506,0
3,M5,2023-04-12,causal_smoothing,501,511,0
3,M5,2023-04-12,causal_smoothing,501,512,0
3,M5,2023-04-12,causal_smoothing,501,513,0
3,M5,2023-04-12,causal_smoothing,501,515,3
3,M5,2023-04-12,causal_smoothing,501,517,0
3,M5,2023-04-12,causal_smoothing,501,518,0
3,M5,2023-04-12,causal_smoothing,501,520,0
3,M5,2023-04-12,causal_smoothing,501,522,0
3,M5,2023-04-12,causal_smoothing,501,523,0
3,M5,2023-04-12,causal_smoothing,501,cafeteria,0
3,M5,2023-04-12,causal_smoothing,501,cleaning,0
3,M5,2023-04-12,causal_smoothing,501,hallway,0
3,M5,2023-04-12,causal_smoothing,501,kitchen,0
3,M5,2023-04-12,causal_smoothing,501,nurse station,0
3,M5,2023-04-12,causal_smoothing,502,501,1
3,M5,2023-04-12,causal_smoothing,502,502,8
3,M5,2023-04-12,causal_smoothing,502,505,5
3,M5,2023-04-12,causal_smoothing,502,506,0
3,M5,2023-04-12,causal_smoothing,502,511,0
3,M5,2023-04-12,causal_smoothing,502,512,0
3,M5,2023-04-12,causal_smoothing,502,513,9
3,M5,2023-04-12,causal_smoothing,502,515,1
3,M5,2023-04-12,causal_smoothing,502,517,9
3,M5,2023-04-12,causal_smoothing,502,518,0
3,M5,2023-04-12,causal_smoothing,502,520,0
3,M5,2023-04-12,causal_smoothing,502,522,0
3,M5,2023-04-12,causal_smoothing,502,523,0
3,M5,2023-04-12,causal_smoothing,502,cafeteria,0
3,M5,2023-04-12,causal_smoothing,502,cleaning,0
3,M5,2023-04-12,causal_smoothing,502,hallway,0
3,M5,2023-04-12,causal_smoothing,502,kitchen,0
3,M5,2023-04-12,causal_smoothing,502,nurse station,0
3,M5,2023-04-12,causal_smoothing,505,501,0
3,M5,2023-04-12,causal_smoothing,505,502,0
3,M5,2023-04-12,causal_smoothing,505,505,0
3,M5,2023-04-12,causal_smoothing,505,506,0
3,M5,2023-04-12,causal_smoothing,505,511,0
3,M5,2023-04-12,causal_smoothing,505,512,0
3,M5,2023-04-12,causal_smoothing,505,513,0
3,M5,2023-04-12,causal_smoothing,505,515,0
3,M5,2023-04-12,causal_smoothing,505,517,0
3,M5,2023-04-12,causal_smoothing,505,518,0
3,M5,2023-04-12,causal_smoothing,505,520,0
3,M5,2023-04-12,causal_smoothing,505,522,0
3,M5,2023-04-12,causal_smoothing,505,523,0
3,M5,2023-04-12,causal_smoothing,505,cafeteria,0
3,M5,2023-04-12,causal_smoothing,505,cleaning,2
3,M5,2023-04-12,causal_smoothing,505,hallway,0
3,M5,2023-04-12,causal_smoothing,505,kitchen,0
3,M5,2023-04-12,causal_smoothing,505,nurse station,0
3,M5,2023-04-12,causal_smoothing,506,501,0
3,M5,2023-04-12,causal_smoothing,506,502,0
3,M5,2023-04-12,causal_smoothing,506,505,0
3,M5,2023-04-12,causal_smoothing,506,506,37
3,M5,2023-04-12,causal_smoothing,506,511,0
3,M5,2023-04-12,causal_smoothing,506,512,0
3,M5,2023-04-12,causal_smoothing,506,513,0
3,M5,2023-04-12,causal_smoothing,506,515,0
3,M5,2023-04-12,causal_smoothing,506,517,0
3,M5,2023-04-12,causal_smoothing,506,518,0
3,M5,2023-04-12,causal_smoothing,506,520,0
3,M5,2023-04-12,causal_smoothing,506,522,0
3,M5,2023-04-12,causal_smoothing,506,523,0
3,M5,2023-04-12,causal_smoothing,506,cafeteria,0
3,M5,2023-04-12,causal_smoothing,506,cleaning,12
3,M5,2023-04-12,causal_smoothing,506,hallway,0
3,M5,2023-04-12,causal_smoothing,506,kitchen,0
3,M5,2023-04-12,causal_smoothing,506,nurse station,0
3,M5,2023-04-12,causal_smoothing,511,501,0
3,M5,2023-04-12,causal_smoothing,511,502,0
3,M5,2023-04-12,causal_smoothing,511,505,0
3,M5,2023-04-12,causal_smoothing,511,506,0
3,M5,2023-04-12,causal_smoothing,511,511,19
3,M5,2023-04-12,causal_smoothing,511,512,0
3,M5,2023-04-12,causal_smoothing,511,513,1
3,M5,2023-04-12,causal_smoothing,511,515,0
3,M5,2023-04-12,causal_smoothing,511,517,0
3,M5,2023-04-12,causal_smoothing,511,518,0
3,M5,2023-04-12,causal_smoothing,511,520,0
3,M5,2023-04-12,causal_smoothing,511,522,10
3,M5,2023-04-12,causal_smoothing,511,523,0
3,M5,2023-04-12,causal_smoothing,511,cafeteria,0
3,M5,2023-04-12,causal_smoothing,511,cleaning,0
3,M5,2023-04-12,causal_smoothing,511,hallway,0
3,M5,2023-04-12,causal_smoothing,511,kitchen,0
3,M5,2023-04-12,causal_smoothing,511,nurse station,0
3,M5,2023-04-12,causal_smoothing,512,501,0
3,M5,2023-04-12,causal_smoothing,512,502,0
3,M5,2023-04-12,causal_smoothing,512,505,0
3,M5,2023-04-12,causal_smoothing,512,506,0
3,M5,2023-04-12,causal_smoothing,512,511,1
3,M5,2023-04-12,causal_smoothing,512,512,46
3,M5,2023-04-12,causal_smoothing,512,513,0
3,M5,2023-04-12,causal_smoothing,512,515,0
3,M5,2023-04-12,causal_smoothing,512,517,0
3,M5,2023-04-12,causal_smoothing,512,518,1
3,M5,2023-04-12,causal_smoothing,512,520,0
3,M5,2023-04-12,causal_smoothing,512,522,1
3,M5,2023-04-12,causal_smoothing,512,523,17
3,M5,2023-04-12,causal_smoothing,512,cafeteria,0
3,M5,2023-04-12,causal_smoothing,512,cleaning,0
3,M5,2023-04-12,causal_smoothing,512,hallway,2
3,M5,2023-04-12,causal_smoothing,512,kitchen,0
3,M5,2023-04-12,causal_smoothing,512,nurse station,1
3,M5,2023-04-12,causal_smoothing,513,501,39
3,M5,2023-04-12,causal_smoothing,513,502,1
3,M5,2023-04-12,causal_smoothing,513,505,8
3,M5,2023-04-12,causal_smoothing,513,506,3
3,M5,2023-04-12,causal_smoothing,513,511,0
3,M5,2023-04-12,causal_smoothing,513,512,0
3,M5,2023-04-12,causal_smoothing,513,513,7
3,M5,2023-04-12,causal_smoothing,513,515,7
3,M5,2023-04-12,causal_smoothing,513,517,0
3,M5,2023-04-12,causal_smoothing,513,518,0
3,M5,2023-04-12,causal_smoothing,513,520,0
3,M5,2023-04-12,causal_smoothing,513,522,0
3,M5,2023-04-12,causal_smoothing,513,523,0
3,M5,2023-04-12,causal_smoothing,513,cafeteria,0
3,M5,2023-04-12,causal_smoothing,513,cleaning,19
3,M5,2023-04-12,causal_smoothing,513,hallway,0
3,M5,2023-04-12,causal_smoothing,513,kitchen,0
3,M5,2023-04-12,causal_smoothing,513,nurse station,0
3,M5,2023-04-12,causal_smoothing,515,501,7
3,M5,2023-04-12,causal_smoothing,515,502,0
3,M5,2023-04-12,causal_smoothing,515,505,0
3,M5,2023-04-12,causal_smoothing,515,506,0
3,M5,2023-04-12,causal_smoothing,515,511,0
3,M5,2023-04-12,causal_smoothing,515,512,0
3,M5,2023-04-12,causal_smoothing,515,513,7
3,M5,2023-04-12,causal_smoothing,515,515,8
3,M5,2023-04-12,causal_smoothing,515,517,0
3,M5,2023-04-12,causal_smoothing,515,518,0
3,M5,2023-04-12,causal_smoothing,515,520,0
3,M5,2023-04-12,causal_smoothing,515,522,0
3,M5,2023-04-12,causal_smoothing,515,523,0
3,M5,2023-04-12,causal_smoothing,515,cafeteria,0
3,M5,2023-04-12,causal_smoothing,515,cleaning,0
3,M5,2023-04-12,causal_smoothing,515,hallway,0
3,M5,2023-04-12,causal_smoothing,515,kitchen,0
3,M5,2023-04-12,causal_smoothing,515,nurse station,0
3,M5,2023-04-12,causal_smoothing,517,501,0
3,M5,2023-04-12,causal_smoothing,517,502,0
3,M5,2023-04-12,causal_smoothing,517,505,0
3,M5,2023-04-12,causal_smoothing,517,506,0
3,M5,2023-04-12,causal_smoothing,517,511,0
3,M5,2023-04-12,causal_smoothing,517,512,0
3,M5,2023-04-12,causal_smoothing,517,513,0
3,M5,2023-04-12,causal_smoothing,517,515,0
3,M5,2023-04-12,causal_smoothing,517,517,2
3,M5,2023-04-12,causal_smoothing,517,518,0
3,M5,2023-04-12,causal_smoothing,517,520,0
3,M5,2023-04-12,causal_smoothing,517,522,0
3,M5,2023-04-12,causal_smoothing,517,523,0
3,M5,2023-04-12,causal_smoothing,517,cafeteria,0
3,M5,2023-04-12,causal_smoothing,517,cleaning,0
3,M5,2023-04-12,causal_smoothing,517,hallway,0
3,M5,2023-04-12,causal_smoothing,517,kitchen,0
3,M5,2023-04-12,causal_smoothing,517,nurse station,0
3,M5,2023-04-12,causal_smoothing,518,501,0
3,M5,2023-04-12,causal_smoothing,518,502,0
3,M5,2023-04-12,causal_smoothing,518,505,0
3,M5,2023-04-12,causal_smoothing,518,506,0
3,M5,2023-04-12,causal_smoothing,518,511,0
3,M5,2023-04-12,causal_smoothing,518,512,0
3,M5,2023-04-12,causal_smoothing,518,513,0
3,M5,2023-04-12,causal_smoothing,518,515,0
3,M5,2023-04-12,causal_smoothing,518,517,0
3,M5,2023-04-12,causal_smoothing,518,518,0
3,M5,2023-04-12,causal_smoothing,518,520,4
3,M5,2023-04-12,causal_smoothing,518,522,0
3,M5,2023-04-12,causal_smoothing,518,523,0
3,M5,2023-04-12,causal_smoothing,518,cafeteria,0
3,M5,2023-04-12,causal_smoothing,518,cleaning,0
3,M5,2023-04-12,causal_smoothing,518,hallway,1
3,M5,2023-04-12,causal_smoothing,518,kitchen,0
3,M5,2023-04-12,causal_smoothing,518,nurse station,0
3,M5,2023-04-12,causal_smoothing,520,501,0
3,M5,2023-04-12,causal_smoothing,520,502,0
3,M5,2023-04-12,causal_smoothing,520,505,0
3,M5,2023-04-12,causal_smoothing,520,506,0
3,M5,2023-04-12,causal_smoothing,520,511,0
3,M5,2023-04-12,causal_smoothing,520,512,0
3,M5,2023-04-12,causal_smoothing,520,513,3
3,M5,2023-04-12,causal_smoothing,520,515,0
3,M5,2023-04-12,causal_smoothing,520,517,0
3,M5,2023-04-12,causal_smoothing,520,518,3
3,M5,2023-04-12,causal_smoothing,520,520,76
3,M5,2023-04-12,causal_smoothing,520,522,0
3,M5,2023-04-12,causal_smoothing,520,523,0
3,M5,2023-04-12,causal_smoothing,520,cafeteria,0
3,M5,2023-04-12,causal_smoothing,520,cleaning,0
3,M5,2023-04-12,causal_smoothing,520,hallway,4
3,M5,2023-04-12,causal_smoothing,520,kitchen,0
3,M5,2023-04-12,causal_smoothing,520,nurse station,0
3,M5,2023-04-12,causal_smoothing,522,501,0
3,M5,2023-04-12,causal_smoothing,522,502,0
3,M5,2023-04-12,causal_smoothing,522,505,0
3,M5,2023-04-12,causal_smoothing,522,506,0
3,M5,2023-04-12,causal_smoothing,522,511,1
3,M5,2023-04-12,causal_smoothing,522,512,0
3,M5,2023-04-12,causal_smoothing,522,513,0
3,M5,2023-04-12,causal_smoothing,522,515,0
3,M5,2023-04-12,causal_smoothing,522,517,0
3,M5,2023-04-12,causal_smoothing,522,518,0
3,M5,2023-04-12,causal_smoothing,522,520,1
3,M5,2023-04-12,causal_smoothing,522,522,8
3,M5,2023-04-12,causal_smoothing,522,523,0
3,M5,2023-04-12,causal_smoothing,522,cafeteria,0
3,M5,2023-04-12,causal_smoothing,522,cleaning,0
3,M5,2023-04-12,causal_smoothing,522,hallway,0
3,M5,2023-04-12,causal_smoothing,522,kitchen,0
3,M5,2023-04-12,causal_smoothing,522,nurse station,0
3,M5,2023-04-12,causal_smoothing,523,501,0
3,M5,2023-04-12,causal_smoothing,523,502,0
3,M5,2023-04-12,causal_smoothing,523,505,0
3,M5,2023-04-12,causal_smoothing,523,506,0
3,M5,2023-04-12,causal_smoothing,523,511,0
3,M5,2023-04-12,causal_smoothing,523,512,12
3,M5,2023-04-12,causal_smoothing,523,513,0
3,M5,2023-04-12,causal_smoothing,523,515,0
3,M5,2023-04-12,causal_smoothing,523,517,0
3,M5,2023-04-12,causal_smoothing,523,518,0
3,M5,2023-04-12,causal_smoothing,523,520,0
3,M5,2023-04-12,causal_smoothing,523,522,2
3,M5,2023-04-12,causal_smoothing,523,523,36
3,M5,2023-04-12,causal_smoothing,523,cafeteria,0
3,M5,2023-04-12,causal_smoothing,523,cleaning,0
3,M5,2023-04-12,causal_smoothing,523,hallway,2
3,M5,2023-04-12,causal_smoothing,523,kitchen,0
3,M5,2023-04-12,causal_smoothing,523,nurse station,0
3,M5,2023-04-12,causal_smoothing,cafeteria,501,0
3,M5,2023-04-12,causal_smoothing,cafeteria,502,0
3,M5,2023-04-12,causal_smoothing,cafeteria,505,0
3,M5,2023-04-12,causal_smoothing,cafeteria,506,8
3,M5,2023-04-12,causal_smoothing,cafeteria,511,1
3,M5,2023-04-12,causal_smoothing,cafeteria,512,0
3,M5,2023-04-12,causal_smoothing,cafeteria,513,0
3,M5,2023-04-12,causal_smoothing,cafeteria,515,0
3,M5,2023-04-12,causal_smoothing,cafeteria,517,0
3,M5,2023-04-12,causal_smoothing,cafeteria,518,2
3,M5,2023-04-12,causal_smoothing,cafeteria,520,0
3,M5,2023-04-12,causal_smoothing,cafeteria,522,0
3,M5,2023-04-12,causal_smoothing,cafeteria,523,0
3,M5,2023-04-12,causal_smoothing,cafeteria,cafeteria,68
3,M5,2023-04-12,causal_smoothing,cafeteria,cleaning,81
3,M5,2023-04-12,causal_smoothing,cafeteria,hallway,0
3,M5,2023-04-12,causal_smoothing,cafeteria,kitchen,269
3,M5,2023-04-12,causal_smoothing,cafeteria,nurse station,73
3,M5,2023-04-12,causal_smoothing,cleaning,501,0
3,M5,2023-04-12,causal_smoothing,cleaning,502,0
3,M5,2023-04-12,causal_smoothing,cleaning,505,0
3,M5,2023-04-12,causal_smoothing,cleaning,506,35
3,M5,2023-04-12,causal_smoothing,cleaning,511,0
3,M5,2023-04-12,causal_smoothing,cleaning,512,0
3,M5,2023-04-12,causal_smoothing,cleaning,513,0
3,M5,2023-04-12,causal_smoothing,cleaning,515,0
3,M5,2023-04-12,causal_smoothing,cleaning,517,0
3,M5,2023-04-12,causal_smoothing,cleaning,518,0
3,M5,2023-04-12,causal_smoothing,cleaning,520,0
3,M5,2023-04-12,causal_smoothing,cleaning,522,0
3,M5,2023-04-12,causal_smoothing,cleaning,523,0
3,M5,2023-04-12,causal_smoothing,cleaning,cafeteria,4
3,M5,2023-04-12,causal_smoothing,cleaning,cleaning,123
3,M5,2023-04-12,causal_smoothing,cleaning,hallway,5
3,M5,2023-04-12,causal_smoothing,cleaning,kitchen,0
3,M5,2023-04-12,causal_smoothing,cleaning,nurse station,32
3,M5,2023-04-12,causal_smoothing,hallway,501,0
3,M5,2023-04-12,causal_smoothing,hallway,502,0
3,M5,2023-04-12,causal_smoothing,hallway,505,0
3,M5,2023-04-12,causal_smoothing,hallway,506,2
3,M5,2023-04-12,causal_smoothing,hallway,511,0
3,M5,2023-04-12,causal_smoothing,hallway,512,0
3,M5,2023-04-12,causal_smoothing,hallway,513,0
3,M5,2023-04-12,causal_smoothing,hallway,515,0
3,M5,2023-04-12,causal_smoothing,hallway,517,0
3,M5,2023-04-12,causal_smoothing,hallway,518,0
3,M5,2023-04-12,causal_smoothing,hallway,520,1
3,M5,2023-04-12,causal_smoothing,hallway,522,0
3,M5,2023-04-12,causal_smoothing,hallway,523,0
3,M5,2023-04-12,causal_smoothing,hallway,cafeteria,3
3,M5,2023-04-12,causal_smoothing,hallway,cleaning,31
3,M5,2023-04-12,causal_smoothing,hallway,hallway,0
3,M5,2023-04-12,causal_smoothing,hallway,kitchen,6
3,M5,2023-04-12,causal_smoothing,hallway,nurse station,89
3,M5,2023-04-12,causal_smoothing,kitchen,501,0
3,M5,2023-04-12,causal_smoothing,kitchen,502,0
3,M5,2023-04-12,causal_smoothing,kitchen,505,1
3,M5,2023-04-12,causal_smoothing,kitchen,506,4
3,M5,2023-04-12,causal_smoothing,kitchen,511,0
3,M5,2023-04-12,causal_smoothing,kitchen,512,0
3,M5,2023-04-12,causal_smoothing,kitchen,513,0
3,M5,2023-04-12,causal_smoothing,kitchen,515,0
3,M5,2023-04-12,causal_smoothing,kitchen,517,3
3,M5,2023-04-12,causal_smoothing,kitchen,518,0
3,M5,2023-04-12,causal_smoothing,kitchen,520,0
3,M5,2023-04-12,causal_smoothing,kitchen,522,0
3,M5,2023-04-12,causal_smoothing,kitchen,523,0
3,M5,2023-04-12,causal_smoothing,kitchen,cafeteria,26
3,M5,2023-04-12,causal_smoothing,kitchen,cleaning,32
3,M5,2023-04-12,causal_smoothing,kitchen,hallway,4
3,M5,2023-04-12,causal_smoothing,kitchen,kitchen,694
3,M5,2023-04-12,causal_smoothing,kitchen,nurse station,31
3,M5,2023-04-12,causal_smoothing,nurse station,501,0
3,M5,2023-04-12,causal_smoothing,nurse station,502,0
3,M5,2023-04-12,causal_smoothing,nurse station,505,0
3,M5,2023-04-12,causal_smoothing,nurse station,506,6
3,M5,2023-04-12,causal_smoothing,nurse station,511,4
3,M5,2023-04-12,causal_smoothing,nurse station,512,2
3,M5,2023-04-12,causal_smoothing,nurse station,513,0
3,M5,2023-04-12,causal_smoothing,nurse station,515,0
3,M5,2023-04-12,causal_smoothing,nurse station,517,0
3,M5,2023-04-12,causal_smoothing,nurse station,518,11
3,M5,2023-04-12,causal_smoothing,nurse station,520,19
3,M5,2023-04-12,causal_smoothing,nurse station,522,0
3,M5,2023-04-12,causal_smoothing,nurse station,523,3
3,M5,2023-04-12,causal_smoothing,nurse station,cafeteria,11
3,M5,2023-04-12,causal_smoothing,nurse station,cleaning,86
3,M5,2023-04-12,causal_smoothing,nurse station,hallway,15
3,M5,2023-04-12,causal_smoothing,nurse station,kitchen,2
3,M5,2023-04-12,causal_smoothing,nurse station,nurse station,344
3,M5,2023-04-12,fixed_decoder,501,501,7
3,M5,2023-04-12,fixed_decoder,501,502,0
3,M5,2023-04-12,fixed_decoder,501,505,0
3,M5,2023-04-12,fixed_decoder,501,506,0
3,M5,2023-04-12,fixed_decoder,501,511,0
3,M5,2023-04-12,fixed_decoder,501,512,0
3,M5,2023-04-12,fixed_decoder,501,513,0
3,M5,2023-04-12,fixed_decoder,501,515,2
3,M5,2023-04-12,fixed_decoder,501,517,0
3,M5,2023-04-12,fixed_decoder,501,518,0
3,M5,2023-04-12,fixed_decoder,501,520,0
3,M5,2023-04-12,fixed_decoder,501,522,0
3,M5,2023-04-12,fixed_decoder,501,523,0
3,M5,2023-04-12,fixed_decoder,501,cafeteria,0
3,M5,2023-04-12,fixed_decoder,501,cleaning,0
3,M5,2023-04-12,fixed_decoder,501,hallway,0
3,M5,2023-04-12,fixed_decoder,501,kitchen,0
3,M5,2023-04-12,fixed_decoder,501,nurse station,0
3,M5,2023-04-12,fixed_decoder,502,501,2
3,M5,2023-04-12,fixed_decoder,502,502,0
3,M5,2023-04-12,fixed_decoder,502,505,9
3,M5,2023-04-12,fixed_decoder,502,506,0
3,M5,2023-04-12,fixed_decoder,502,511,0
3,M5,2023-04-12,fixed_decoder,502,512,0
3,M5,2023-04-12,fixed_decoder,502,513,4
3,M5,2023-04-12,fixed_decoder,502,515,4
3,M5,2023-04-12,fixed_decoder,502,517,13
3,M5,2023-04-12,fixed_decoder,502,518,0
3,M5,2023-04-12,fixed_decoder,502,520,0
3,M5,2023-04-12,fixed_decoder,502,522,0
3,M5,2023-04-12,fixed_decoder,502,523,0
3,M5,2023-04-12,fixed_decoder,502,cafeteria,0
3,M5,2023-04-12,fixed_decoder,502,cleaning,0
3,M5,2023-04-12,fixed_decoder,502,hallway,0
3,M5,2023-04-12,fixed_decoder,502,kitchen,0
3,M5,2023-04-12,fixed_decoder,502,nurse station,1
3,M5,2023-04-12,fixed_decoder,505,501,0
3,M5,2023-04-12,fixed_decoder,505,502,0
3,M5,2023-04-12,fixed_decoder,505,505,0
3,M5,2023-04-12,fixed_decoder,505,506,0
3,M5,2023-04-12,fixed_decoder,505,511,0
3,M5,2023-04-12,fixed_decoder,505,512,0
3,M5,2023-04-12,fixed_decoder,505,513,0
3,M5,2023-04-12,fixed_decoder,505,515,0
3,M5,2023-04-12,fixed_decoder,505,517,0
3,M5,2023-04-12,fixed_decoder,505,518,0
3,M5,2023-04-12,fixed_decoder,505,520,0
3,M5,2023-04-12,fixed_decoder,505,522,0
3,M5,2023-04-12,fixed_decoder,505,523,0
3,M5,2023-04-12,fixed_decoder,505,cafeteria,0
3,M5,2023-04-12,fixed_decoder,505,cleaning,0
3,M5,2023-04-12,fixed_decoder,505,hallway,0
3,M5,2023-04-12,fixed_decoder,505,kitchen,0
3,M5,2023-04-12,fixed_decoder,505,nurse station,2
3,M5,2023-04-12,fixed_decoder,506,501,0
3,M5,2023-04-12,fixed_decoder,506,502,0
3,M5,2023-04-12,fixed_decoder,506,505,0
3,M5,2023-04-12,fixed_decoder,506,506,49
3,M5,2023-04-12,fixed_decoder,506,511,0
3,M5,2023-04-12,fixed_decoder,506,512,0
3,M5,2023-04-12,fixed_decoder,506,513,0
3,M5,2023-04-12,fixed_decoder,506,515,0
3,M5,2023-04-12,fixed_decoder,506,517,0
3,M5,2023-04-12,fixed_decoder,506,518,0
3,M5,2023-04-12,fixed_decoder,506,520,0
3,M5,2023-04-12,fixed_decoder,506,522,0
3,M5,2023-04-12,fixed_decoder,506,523,0
3,M5,2023-04-12,fixed_decoder,506,cafeteria,0
3,M5,2023-04-12,fixed_decoder,506,cleaning,0
3,M5,2023-04-12,fixed_decoder,506,hallway,0
3,M5,2023-04-12,fixed_decoder,506,kitchen,0
3,M5,2023-04-12,fixed_decoder,506,nurse station,0
3,M5,2023-04-12,fixed_decoder,511,501,0
3,M5,2023-04-12,fixed_decoder,511,502,0
3,M5,2023-04-12,fixed_decoder,511,505,0
3,M5,2023-04-12,fixed_decoder,511,506,0
3,M5,2023-04-12,fixed_decoder,511,511,24
3,M5,2023-04-12,fixed_decoder,511,512,0
3,M5,2023-04-12,fixed_decoder,511,513,0
3,M5,2023-04-12,fixed_decoder,511,515,0
3,M5,2023-04-12,fixed_decoder,511,517,0
3,M5,2023-04-12,fixed_decoder,511,518,0
3,M5,2023-04-12,fixed_decoder,511,520,0
3,M5,2023-04-12,fixed_decoder,511,522,3
3,M5,2023-04-12,fixed_decoder,511,523,0
3,M5,2023-04-12,fixed_decoder,511,cafeteria,0
3,M5,2023-04-12,fixed_decoder,511,cleaning,0
3,M5,2023-04-12,fixed_decoder,511,hallway,0
3,M5,2023-04-12,fixed_decoder,511,kitchen,0
3,M5,2023-04-12,fixed_decoder,511,nurse station,3
3,M5,2023-04-12,fixed_decoder,512,501,0
3,M5,2023-04-12,fixed_decoder,512,502,0
3,M5,2023-04-12,fixed_decoder,512,505,0
3,M5,2023-04-12,fixed_decoder,512,506,0
3,M5,2023-04-12,fixed_decoder,512,511,0
3,M5,2023-04-12,fixed_decoder,512,512,44
3,M5,2023-04-12,fixed_decoder,512,513,0
3,M5,2023-04-12,fixed_decoder,512,515,0
3,M5,2023-04-12,fixed_decoder,512,517,0
3,M5,2023-04-12,fixed_decoder,512,518,0
3,M5,2023-04-12,fixed_decoder,512,520,0
3,M5,2023-04-12,fixed_decoder,512,522,4
3,M5,2023-04-12,fixed_decoder,512,523,16
3,M5,2023-04-12,fixed_decoder,512,cafeteria,0
3,M5,2023-04-12,fixed_decoder,512,cleaning,0
3,M5,2023-04-12,fixed_decoder,512,hallway,5
3,M5,2023-04-12,fixed_decoder,512,kitchen,0
3,M5,2023-04-12,fixed_decoder,512,nurse station,0
3,M5,2023-04-12,fixed_decoder,513,501,48
3,M5,2023-04-12,fixed_decoder,513,502,0
3,M5,2023-04-12,fixed_decoder,513,505,0
3,M5,2023-04-12,fixed_decoder,513,506,0
3,M5,2023-04-12,fixed_decoder,513,511,0
3,M5,2023-04-12,fixed_decoder,513,512,0
3,M5,2023-04-12,fixed_decoder,513,513,4
3,M5,2023-04-12,fixed_decoder,513,515,3
3,M5,2023-04-12,fixed_decoder,513,517,0
3,M5,2023-04-12,fixed_decoder,513,518,0
3,M5,2023-04-12,fixed_decoder,513,520,0
3,M5,2023-04-12,fixed_decoder,513,522,0
3,M5,2023-04-12,fixed_decoder,513,523,0
3,M5,2023-04-12,fixed_decoder,513,cafeteria,0
3,M5,2023-04-12,fixed_decoder,513,cleaning,23
3,M5,2023-04-12,fixed_decoder,513,hallway,5
3,M5,2023-04-12,fixed_decoder,513,kitchen,0
3,M5,2023-04-12,fixed_decoder,513,nurse station,1
3,M5,2023-04-12,fixed_decoder,515,501,3
3,M5,2023-04-12,fixed_decoder,515,502,0
3,M5,2023-04-12,fixed_decoder,515,505,0
3,M5,2023-04-12,fixed_decoder,515,506,0
3,M5,2023-04-12,fixed_decoder,515,511,0
3,M5,2023-04-12,fixed_decoder,515,512,0
3,M5,2023-04-12,fixed_decoder,515,513,6
3,M5,2023-04-12,fixed_decoder,515,515,12
3,M5,2023-04-12,fixed_decoder,515,517,0
3,M5,2023-04-12,fixed_decoder,515,518,0
3,M5,2023-04-12,fixed_decoder,515,520,0
3,M5,2023-04-12,fixed_decoder,515,522,0
3,M5,2023-04-12,fixed_decoder,515,523,0
3,M5,2023-04-12,fixed_decoder,515,cafeteria,0
3,M5,2023-04-12,fixed_decoder,515,cleaning,0
3,M5,2023-04-12,fixed_decoder,515,hallway,0
3,M5,2023-04-12,fixed_decoder,515,kitchen,0
3,M5,2023-04-12,fixed_decoder,515,nurse station,1
3,M5,2023-04-12,fixed_decoder,517,501,0
3,M5,2023-04-12,fixed_decoder,517,502,0
3,M5,2023-04-12,fixed_decoder,517,505,0
3,M5,2023-04-12,fixed_decoder,517,506,0
3,M5,2023-04-12,fixed_decoder,517,511,0
3,M5,2023-04-12,fixed_decoder,517,512,0
3,M5,2023-04-12,fixed_decoder,517,513,0
3,M5,2023-04-12,fixed_decoder,517,515,0
3,M5,2023-04-12,fixed_decoder,517,517,2
3,M5,2023-04-12,fixed_decoder,517,518,0
3,M5,2023-04-12,fixed_decoder,517,520,0
3,M5,2023-04-12,fixed_decoder,517,522,0
3,M5,2023-04-12,fixed_decoder,517,523,0
3,M5,2023-04-12,fixed_decoder,517,cafeteria,0
3,M5,2023-04-12,fixed_decoder,517,cleaning,0
